country_long,iso2,project,wikidata_id,page_title,page_id,date,pct_pageviews,pageviews,pageviews_ceil
Ukraine,UA,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-07-24,1.2401400430252669e-5,1176,94828000
India,IN,en.wikipedia,Q582687,Antipyretic,43949,2022-07-24,7.442507667723216e-7,537,721531000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-07-31,1.8694130883643873e-5,7560,404405000
Spain,ES,es.wikipedia,Q382370,Viruela símica,90956,2022-07-31,2.4387624764036308e-5,4315,176934000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-07-31,6.143779705144426e-5,171510,2791604000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-31,5.576005765860774e-6,15566,2791604000
Belgium,BE,fr.wikipedia,Q382370,Variole du singe,2104851,2022-07-31,1.750057029883659e-4,4603,26302000
Taiwan,TW,zh.wikipedia,Q382370,猴痘,39366,2022-07-31,1.0293127923220053e-5,1820,176817000
United States of America,US,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-07-31,2.041120445449999e-6,5698,2791604000
Finland,FI,fi.wikipedia,Q382370,Apinarokko,1183752,2022-07-31,2.8283512575154542e-5,1336,47236000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-07-31,8.158750309857702e-6,22776,2791604000
France,FR,fr.wikipedia,Q382370,Variole du singe,2104851,2022-07-31,2.1748000148366117e-5,8795,404405000
Italy,IT,it.wikipedia,Q382370,Vaiolo delle scimmie,3197420,2022-07-31,1.0347107268599425e-5,4038,390254000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-07-31,4.470813460300695e-6,2709,605930000
Germany,DE,de.wikipedia,Q1037810,Pockenimpfstoff,8841370,2022-07-31,2.5894080174277558e-6,1569,605930000
Hungary,HU,hu.wikipedia,Q382370,Majomhimlő,1834968,2022-07-31,5.6475691510337446e-5,2005,35502000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-07-31,1.2027043951390863e-5,12100,1006066000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-07-31,2.1288836095663997e-6,5943,2791604000
Canada,CA,en.wikipedia,Q382370,Monkeypox,242702,2022-07-31,3.2562910241696664e-5,10413,319781000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-07-31,1.3630156712771582e-6,3805,2791604000
United States of America,US,zh.wikipedia,Q382370,猴痘,39366,2022-07-31,7.726024503591043e-5,2926,37872000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-07-31,5.299390155908432e-6,3966,748388000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2022-07-31,6.851947705853111e-6,2674,390254000
United States of America,US,en.wikipedia,Q182155,Herpes zoster,443800,2022-07-31,2.0318068035437693e-6,5672,2791604000
Spain,ES,es.wikipedia,Q12214,Viruela,41754,2022-07-31,3.0406818361648975e-6,538,176934000
Philippines,PH,tl.wikipedia,Q382370,Monkeypox,317052,2022-07-31,0.001253968253968254,1896,1512000
India,IN,en.wikipedia,Q12214,Smallpox,16829895,2022-07-31,1.4358357437171792e-6,1036,721531000
Germany,DE,en.wikipedia,Q382370,Monkeypox,242702,2022-07-31,3.580851865812288e-6,513,143262000
United States of America,US,en.wikipedia,Q948421,Poxviridae,1548205,2022-07-31,4.18039234791181e-7,1167,2791604000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-31,4.950558890157773e-7,1382,2791604000
United States of America,US,en.wikipedia,Q113480445,ACAM2000,16057614,2022-07-31,1.669291203193576e-7,466,2791604000
United States of America,US,en.wikipedia,Q3075150,Fomite,24808275,2022-07-31,1.622722993662425e-7,453,2791604000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-07-31,5.61684250344963e-7,1568,2791604000
United States of America,US,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-07-31,2.6257305835641445e-7,733,2791604000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-07-31,8.119749806083211e-7,492,605930000
Australia,AU,en.wikipedia,Q382370,Monkeypox,242702,2022-07-31,6.48728842133657e-6,1443,222435000
Brazil,BR,pt.wikipedia,Q12214,Varíola,68516,2022-07-31,2.6507328171767485e-6,480,181082000
Japan,JP,ja.wikipedia,Q1037810,種痘,87329,2022-07-31,6.421049911238427e-7,646,1006066000
United States of America,US,en.wikipedia,Q6473911,Herpes,21323216,2022-07-31,3.596498643790452e-7,1004,2791604000
Hong Kong,HK,zh.wikipedia,Q382370,猴痘,39366,2022-07-31,5.678578493547599e-6,488,85937000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-08-07,1.3448377492127071e-5,5795,430907000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-08-07,3.492475567994357e-5,98233,2812704000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-08-07,1.7481398682548892e-6,4917,2812704000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-08-07,5.610259735827161e-7,1578,2812704000
United States of America,US,zh.wikipedia,Q382370,猴痘,39366,2022-08-07,4.316149395055234e-5,1641,38020000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2022-08-07,7.2286905443122235e-6,3095,428155000
Belgium,BE,fr.wikipedia,Q382370,Variole du singe,2104851,2022-08-07,3.983030874381334e-5,1183,29701000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-08-07,5.707183416276536e-6,5726,1003297000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-08-07,1.5056685666177457e-6,4235,2812704000
Canada,CA,en.wikipedia,Q382370,Monkeypox,242702,2022-08-07,2.272320202514717e-5,7612,334988000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-08-07,1.0249923205570157e-6,2883,2812704000
Spain,ES,es.wikipedia,Q382370,Viruela símica,90956,2022-08-07,4.846725511214143e-6,945,194977000
United States of America,US,en.wikipedia,Q182155,Herpes zoster,443800,2022-08-07,1.1455169118399944e-6,3222,2812704000
Taiwan,TW,zh.wikipedia,Q382370,猴痘,39366,2022-08-07,2.8083971073509794e-6,480,170916000
United States of America,US,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-08-07,4.710769423302274e-7,1325,2812704000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-08-07,4.4195905434770245e-6,12431,2812704000
France,FR,fr.wikipedia,Q382370,Variole du singe,2104851,2022-08-07,1.0241188934039131e-5,4413,430907000
Italy,IT,it.wikipedia,Q382370,Vaiolo delle scimmie,3197420,2022-08-07,7.186649694619939e-6,3077,428155000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-08-07,2.076717759990998e-6,1255,604319000
United States of America,US,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-08-07,3.622848333845296e-7,1019,2812704000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-08-07,2.1395984571062633e-6,1293,604319000
Australia,AU,en.wikipedia,Q382370,Monkeypox,242702,2022-08-07,7.969039620656104e-6,1810,227129000
Poland,PL,pl.wikipedia,Q182155,Półpasiec,28946,2022-08-07,3.3221457420786166e-6,584,175790000
Brazil,BR,pt.wikipedia,Q12214,Varíola,68516,2022-08-07,6.790070282294639e-6,1340,197347000
Japan,JP,ja.wikipedia,Q1037810,種痘,87329,2022-08-07,1.071467372074271e-6,1075,1003297000
United States of America,US,en.wikipedia,Q6473911,Herpes,21323216,2022-08-07,2.993560644845672e-7,842,2812704000
Germany,DE,de.wikipedia,Q199615,Enzephalitis,335153,2022-08-07,9.018415770478837e-7,545,604319000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-08-07,3.2957609474726097e-7,927,2812704000
Hong Kong,HK,zh.wikipedia,Q382370,猴痘,39366,2022-08-07,6.606685966197792e-6,550,83249000
India,IN,en.wikipedia,Q382370,Monkeypox,242702,2022-08-07,1.8145403774453155e-6,1388,764932000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-08-07,3.15707133079196e-6,2357,746578000
Germany,DE,de.wikipedia,Q6889412,Modified-Vaccinia-Ankara-Virus,8601738,2022-08-07,1.0209839505294389e-6,617,604319000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-08-07,5.308059433200223e-7,1493,2812704000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-08-14,1.0633384929926875e-5,4582,430907000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-08-14,3.183697964663185e-5,89548,2812704000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-08-14,1.7833373152667327e-6,5016,2812704000
United States of America,US,en.wikipedia,Q6473911,Herpes,21323216,2022-08-14,3.174880826421835e-7,893,2812704000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-08-14,6.973138359045471e-6,4214,604319000
Australia,AU,en.wikipedia,Q382370,Monkeypox,242702,2022-08-14,1.8896750304892814e-5,4292,227129000
Brazil,BR,pt.wikipedia,Q12214,Varíola,68516,2022-08-14,1.306835168510289e-5,2579,197347000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-08-14,1.8821745907141313e-6,5294,2812704000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-08-14,1.7691161245548766e-6,4976,2812704000
United States of America,US,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-08-14,5.464492531030638e-7,1537,2812704000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-08-14,5.0503003515478345e-6,14205,2812704000
France,FR,fr.wikipedia,Q382370,Variole du singe,2104851,2022-08-14,1.8263801701991381e-6,787,430907000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-08-14,1.1392439128194344e-6,1143,1003297000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-08-14,2.702026235252625e-7,760,2812704000
Canada,CA,en.wikipedia,Q382370,Monkeypox,242702,2022-08-14,3.4150477032013087e-6,1144,334988000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-08-14,1.9660796159140812e-7,553,2812704000
Hong Kong,HK,zh.wikipedia,Q382370,猴痘,39366,2022-08-14,1.3477639371043495e-5,1122,83249000
United States of America,US,en.wikipedia,Q182155,Herpes zoster,443800,2022-08-14,5.738250452233864e-7,1614,2812704000
India,IN,gu.wikipedia,Q12214,શીતળા,110032,2022-08-14,3.0191004313000615e-4,490,1623000
United States of America,US,en.wikipedia,Q9690,Fatigue,235562,2022-08-14,5.546264377623809e-7,1560,2812704000
Japan,JP,ja.wikipedia,Q1037810,種痘,87329,2022-08-14,5.013470587473102e-7,503,1003297000
India,IN,en.wikipedia,Q382370,Monkeypox,242702,2022-08-14,9.477966668932664e-7,725,764932000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-08-14,2.8477934400491484e-7,801,2812704000
United States of America,US,zh.wikipedia,Q382370,猴痘,39366,2022-08-14,1.3229879011046817e-5,503,38020000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-08-14,1.7426176501316674e-6,1301,746578000
Taiwan,TW,zh.wikipedia,Q382370,猴痘,39366,2022-08-14,3.024877717709284e-6,517,170916000
Poland,PL,pl.wikipedia,Q182155,Półpasiec,28946,2022-08-14,2.8272370442004664e-6,497,175790000
United States of America,US,en.wikipedia,Q827023,Lesion,324927,2022-08-14,1.8878630669988737e-7,531,2812704000
United States of America,US,en.wikipedia,Q86,Headache,69893,2022-08-14,1.7100981831006747e-7,481,2812704000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-08-21,7.899616390543666e-6,3404,430907000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-08-21,1.6368590509346167e-5,46040,2812704000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-08-21,3.67973309669272e-7,1035,2812704000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-08-21,5.113193528583414e-6,3090,604319000
Australia,AU,en.wikipedia,Q382370,Monkeypox,242702,2022-08-21,1.1187474959164175e-5,2541,227129000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-08-21,1.5895735918176958e-6,4471,2812704000
Brazil,BR,pt.wikipedia,Q12214,Varíola,68516,2022-08-21,5.092552711720979e-6,1005,197347000
Japan,JP,ja.wikipedia,Q1037810,種痘,87329,2022-08-21,4.6048179153331464e-7,462,1003297000
United States of America,US,en.wikipedia,Q182155,Herpes zoster,443800,2022-08-21,5.709808070810153e-7,1606,2812704000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-08-21,6.8339931965823635e-6,19222,2812704000
France,FR,fr.wikipedia,Q382370,Variole du singe,2104851,2022-08-21,5.395595801414226e-6,2325,430907000
Italy,IT,it.wikipedia,Q382370,Vaiolo delle scimmie,3197420,2022-08-21,8.039144702269038e-6,3442,428155000
United States of America,US,it.wikipedia,Q382370,Vaiolo delle scimmie,3197420,2022-08-21,1.1655492521918514e-4,452,3878000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2022-08-21,3.6855811563569267e-6,1578,428155000
France,FR,en.wikipedia,Q653197,Rash,643023,2022-08-21,8.911399838508406e-6,607,68115000
India,IN,en.wikipedia,Q12214,Smallpox,16829895,2022-08-21,5.199154957564855e-6,3977,764932000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-08-21,1.661521962090986e-6,1667,1003297000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-08-21,5.524932591556026e-7,1554,2812704000
Canada,CA,en.wikipedia,Q382370,Monkeypox,242702,2022-08-21,4.8658459407501166e-6,1630,334988000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-08-21,4.1490323901839654e-7,1167,2812704000
India,IN,en.wikipedia,Q382370,Monkeypox,242702,2022-08-21,2.392369517813348e-6,1830,764932000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-08-21,5.571151461369557e-7,1567,2812704000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-08-21,2.966870172975898e-6,2215,746578000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-08-21,2.131756487707203e-6,5996,2812704000
Taiwan,TW,zh.wikipedia,Q382370,猴痘,39366,2022-08-21,2.8669053804207916e-6,490,170916000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-08-21,1.6923216947108547e-7,476,2812704000
India,IN,te.wikipedia,Q12214,మశూచి,56117,2022-08-28,1.867281654515697e-4,1255,6721000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-08-28,6.93994106738569e-6,19520,2812704000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2022-08-28,5.135990470740736e-6,2199,428155000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-08-28,3.1805138458502318e-6,3191,1003297000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-08-28,9.428649441960477e-7,2652,2812704000
Canada,CA,en.wikipedia,Q382370,Monkeypox,242702,2022-08-28,3.059811097710963e-6,1025,334988000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-08-28,7.963866798639316e-7,2240,2812704000
United Kingdom,GB,en.wikipedia,Q38933,Fever,46253,2022-08-28,2.865072370201104e-6,2139,746578000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-08-28,1.0832992024756248e-6,3047,2812704000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-08-28,8.682036929588041e-7,2442,2812704000
France,FR,fr.wikipedia,Q382370,Variole du singe,2104851,2022-08-28,2.4924171572984427e-6,1074,430907000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-08-28,2.8213575942507187e-6,1705,604319000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-08-28,8.827804134384564e-7,2483,2812704000
India,IN,en.wikipedia,Q382370,Monkeypox,242702,2022-08-28,1.4994796923125192e-6,1147,764932000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-08-28,4.37657144157366e-7,1231,2812704000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-08-28,3.267318566048898e-7,919,2812704000
United States of America,US,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-08-28,6.584411299589292e-7,1852,2812704000
Singapore,SG,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-08-28,1.0768485900796367e-5,645,59897000
Germany,DE,de.wikipedia,Q7692792,Tecovirimat,10506647,2022-08-28,7.810444483790845e-7,472,604319000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-09-04,7.416732715849002e-6,4501,606871000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-04,1.6161498757619375e-6,4672,2890821000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-04,1.0107855173322735e-6,2922,2890821000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-09-04,9.319151894911515e-7,2694,2890821000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-09-04,7.45462967094815e-7,2155,2890821000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-09-04,1.7953377258571181e-07,519,2890821000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-09-04,1.06855457325099e-6,3089,2890821000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-09-04,2.6538336045267154e-6,2497,940903000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-09-04,9.50249081489307e-7,2747,2890821000
Hong Kong,HK,zh.wikipedia,Q382370,猴痘,39366,2022-09-04,2.730757960539168e-4,22366,81904000
Hong Kong,HK,zh.wikipedia,Q12214,天花,1382,2022-09-04,9.07159601484665e-6,743,81904000
United States of America,US,en.wikipedia,Q182155,Herpes zoster,443800,2022-09-04,6.375351500490691e-7,1843,2890821000
India,IN,en.wikipedia,Q382370,Monkeypox,242702,2022-09-04,2.5649667676397814e-5,18493,720984000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-09-04,5.767262872352099e-7,452,783734000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-09-04,3.5038489065908957e-6,10129,2890821000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-09-04,7.530430684610074e-7,457,606871000
United Kingdom,GB,en.wikipedia,Q199615,Encephalitis,37636,2022-09-04,5.8820977525538e-7,461,783734000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-09-11,5.945250308549923e-6,3608,606871000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-11,1.0076722149174922e-6,2913,2890821000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-11,6.174716455982574e-7,1785,2890821000
Australia,AU,en.wikipedia,Q199615,Encephalitis,37636,2022-09-11,1.9944363446005286e-6,461,231143000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-09-11,2.171009550574041e-6,6276,2890821000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-09-11,5.908154188051266e-6,5559,940903000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-09-11,3.890936173495349e-6,11248,2890821000
United Kingdom,GB,en.wikipedia,Q199615,Encephalitis,37636,2022-09-11,1.7799406431263668e-6,1395,783734000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-09-11,1.4573714526081e-6,4213,2890821000
Hong Kong,HK,zh.wikipedia,Q101971,疣,318306,2022-09-11,9.535553819105294e-6,781,81904000
Greece,GR,el.wikipedia,Q199615,Εγκεφαλίτιδα,196819,2022-09-11,3.439185503908854e-5,1135,33002000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-09-11,3.36236660796362e-7,972,2890821000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-09-11,5.612246486378783e-6,16224,2890821000
Hong Kong,HK,zh.wikipedia,Q382370,猴痘,39366,2022-09-11,2.534674741160383e-5,2076,81904000
United States of America,US,en.wikipedia,Q182155,Herpes zoster,443800,2022-09-11,5.67312884471228e-7,1640,2890821000
Brazil,BR,pt.wikipedia,Q38933,Febre,49409,2022-09-11,5.772753344311433e-6,1248,216188000
Ukraine,UA,uk.wikipedia,Q382370,Віспа мавп,2434657,2022-09-11,3.082444447223299e-5,2465,79969000
United States of America,US,en.wikipedia,Q1292082,Sore throat,310094,2022-09-11,1.6189172556861874e-7,468,2890821000
Ukraine,UA,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-09-11,2.0227082439910965e-5,1981,97938000
Ukraine,UA,ru.wikipedia,Q12214,Натуральная оспа,68764,2022-09-11,5.411586922338622e-6,530,97938000
India,IN,en.wikipedia,Q582687,Antipyretic,43949,2022-09-11,7.5882405157396005e-6,5471,720984000
India,IN,hi.wikipedia,Q38933,ज्वर,40869,2022-09-11,1.5931961736766194e-5,961,60319000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-09-11,5.21997038211636e-7,1509,2890821000
France,FR,en.wikipedia,Q38933,Fever,46253,2022-09-11,7.1185844855870636e-6,486,68272000
New Zealand,NZ,en.wikipedia,Q382370,Monkeypox,242702,2022-09-11,1.672164477915396e-5,806,48201000
India,IN,en.wikipedia,Q382370,Monkeypox,242702,2022-09-11,1.8405401506829554e-6,1327,720984000
India,IN,en.wikipedia,Q582687,Antipyretic,43949,2022-09-18,4.667232559945852e-6,3365,720984000
New Zealand,NZ,en.wikipedia,Q382370,Monkeypox,242702,2022-09-18,1.0705172091865315e-5,516,48201000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-09-18,4.9224770402594975e-6,14230,2890821000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-09-18,7.136607285568103e-6,4331,606871000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-18,1.6991712734894343e-6,4912,2890821000
India,IN,en.wikipedia,Q382370,Monkeypox,242702,2022-09-18,2.5395847896763312e-6,1831,720984000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-18,1.2532771831946703e-6,3623,2890821000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-09-18,2.5269637933306837e-6,7305,2890821000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-09-18,4.222539411607786e-6,3973,940903000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-09-18,7.243616951724095e-7,2094,2890821000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-09-18,7.575702542634082e-7,2190,2890821000
Brazil,BR,pt.wikipedia,Q12214,Varíola,68516,2022-09-18,2.109275260421485e-6,456,216188000
Hong Kong,HK,zh.wikipedia,Q382370,猴痘,39366,2022-09-18,3.0328189099433484e-5,2484,81904000
United States of America,US,zh.wikipedia,Q382370,猴痘,39366,2022-09-18,1.7661388550548113e-5,667,37766000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-09-18,1.8333891998155542e-6,5300,2890821000
Poland,PL,pl.wikipedia,Q182155,Półpasiec,28946,2022-09-18,5.465107192164422e-6,1049,191945000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-09-18,8.766278171143455e-7,532,606871000
Poland,PL,pl.wikipedia,Q12214,Ospa prawdziwa,23002,2022-09-18,2.469457396650082e-6,474,191945000
Germany,DE,en.wikipedia,Q182155,Shingles,443800,2022-09-18,6.337362857123154e-6,919,145013000
Hong Kong,HK,zh.wikipedia,Q265103,Lia,257537,2022-09-18,6.5320375073256495e-6,535,81904000
Ukraine,UA,uk.wikipedia,Q382370,Віспа мавп,2434657,2022-09-18,5.814753216871538e-6,465,79969000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-25,1.6137284183282188e-6,4665,2890821000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-25,1.2622711679484824e-6,3649,2890821000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-09-25,7.752123012805013e-7,2241,2890821000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-09-25,1.2847561298330128e-6,3714,2890821000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-09-25,6.128155736556863e-6,3719,606871000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-09-25,9.090843051160898e-7,2628,2890821000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-09-25,1.7673180041240879e-6,5109,2890821000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-09-25,3.4626841302176785e-7,1001,2890821000
France,FR,en.wikipedia,Q653197,Rash,643023,2022-09-25,1.5628661823295054e-5,1067,68272000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-09-25,6.674439341781247e-7,628,940903000
Taiwan,TW,zh.wikipedia,Q101971,疣,318306,2022-09-25,8.133948811914914e-6,1385,170274000
India,IN,te.wikipedia,Q12214,మశూచి,56117,2022-09-25,7.870753935376967e-5,475,6035000
France,FR,en.wikipedia,Q653197,Rash,643023,2022-10-02,7.073662680037499e-6,498,70402000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-10-02,2.9588543691128575e-6,8579,2899433000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-10-02,3.0153724452799214e-6,2836,940514000
Germany,DE,de.wikipedia,Q2713697,Fatigue,1240034,2022-10-02,9.652048284911197e-7,626,648567000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-10-02,9.02590265062169e-7,2617,2899433000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-10-02,4.776796014944991e-7,1385,2899433000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-10-02,9.705345838307007e-7,2814,2899433000
United Kingdom,GB,en.wikipedia,Q12214,Smallpox,16829895,2022-10-02,8.215568502311881e-7,656,798484000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-10-02,1.5899660381874662e-7,461,2899433000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-10-02,5.942541179603046e-7,1723,2899433000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-10-02,3.187026166918761e-6,2067,648567000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-10-02,7.535956167981809e-7,2185,2899433000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-10-02,4.1180465284074506e-7,1194,2899433000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-10-02,7.493443237167479e-7,486,648567000
India,IN,mr.wikipedia,Q12214,देवी (रोग),218785,2022-10-02,2.822263061170911e-4,2150,7618000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-10-09,2.460825961489712e-6,7135,2899433000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-10-09,3.661060628060728e-6,10615,2899433000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-10-09,1.458776796517649e-6,1372,940514000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-10-09,1.180920545499758e-6,3424,2899433000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-10-09,6.770310546173333e-6,4391,648567000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-10-09,1.644804346229073e-6,4769,2899433000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-10-09,8.598232826900984e-7,2493,2899433000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-10-09,7.784280581755123e-7,2257,2899433000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-10-09,5.342423846317538e-7,1549,2899433000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-10-09,7.83265260181292e-7,508,648567000
