country_long,iso2,project,wikidata_id,page_title,page_id,date,pct_pageviews,pageviews,pageviews_ceil
Germany,DE,de.wikipedia,Q1037810,Pockenimpfstoff,8841370,2022-01-18,8.026633944297907e-7,643,801083000
France,FR,fr.wikipedia,Q186235,Myocardite,191116,2022-01-18,9.793575858557808e-7,529,540150000
Poland,PL,pl.wikipedia,Q12214,Ospa prawdziwa,23002,2022-01-19,1.9747143090836856e-6,507,256746000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-01-19,1.2440988614273814e-6,672,540150000
Canada,CA,en.wikipedia,Q186235,Myocarditis,452461,2022-01-19,1.8083793878551268e-6,642,355014000
United Kingdom,GB,en.wikipedia,Q182155,Shingles,443800,2022-01-19,5.484666948905468e-7,491,895223000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-01-19,5.145261065771453e-7,1487,2890038000
Germany,DE,de.wikipedia,Q186235,Myokarditis,335872,2022-01-19,1.0261109023659222e-6,822,801083000
United States of America,US,en.wikipedia,Q1292082,Sore throat,310094,2022-01-19,2.141840349504055e-7,619,2890038000
Poland,PL,pl.wikipedia,Q12214,Ospa prawdziwa,23002,2022-01-20,1.990293909155352e-6,511,256746000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-01-20,1.3514764417291493e-6,730,540150000
Canada,CA,en.wikipedia,Q186235,Myocarditis,452461,2022-01-20,1.36332651670075e-6,484,355014000
United Kingdom,GB,en.wikipedia,Q182155,Shingles,443800,2022-01-20,5.2500885254288595e-07,470,895223000
Bulgaria,BG,bg.wikipedia,Q582687,Антипиретик,661154,2022-01-20,5.029409820897495e-5,1522,30262000
Taiwan,TW,zh.wikipedia,Q12214,天花,1382,2022-01-20,2.0830399960244166e-6,503,241474000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2022-01-20,2.7666957644665364e-6,1534,554452000
United Kingdom,GB,en.wikipedia,Q186235,Myocarditis,452461,2022-01-20,5.830949383561414e-7,522,895223000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-01-20,1.7543021925663262e-7,507,2890038000
Malaysia,MY,en.wikipedia,Q40878,Diarrhea,53951,2022-01-20,9.519239699099155e-6,615,64606000
United States of America,US,en.wikipedia,Q1292082,Sore throat,310094,2022-01-20,2.190282619121271e-7,633,2890038000
Poland,PL,pl.wikipedia,Q12214,Ospa prawdziwa,23002,2022-01-21,2.422627811144088e-6,622,256746000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-01-21,1.1811533833194483e-6,638,540150000
Canada,CA,en.wikipedia,Q186235,Myocarditis,452461,2022-01-21,1.3689600973482736e-6,486,355014000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-01-21,1.0585669649711702e-6,848,801083000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-01-21,2.577820776059e-7,745,2890038000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-01-21,8.477397183012818e-7,2450,2890038000
Italy,IT,it.wikipedia,Q1037810,Vaccino anti-vaiolo,4717640,2022-01-21,8.152193517202571e-7,452,554452000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-01-21,2.6470240183693087e-7,765,2890038000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2022-01-21,2.3428538448774646e-6,1299,554452000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-01-21,2.2456452129695181e-7,649,2890038000
Malaysia,MY,en.wikipedia,Q40878,Diarrhea,53951,2022-01-21,1.0014549732223013e-5,647,64606000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-01-21,1.458026197035763e-6,1168,801083000
Germany,DE,de.wikipedia,Q1037810,Pockenimpfstoff,8841370,2022-01-21,5.792158864936592e-7,464,801083000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-01-21,1.6158957079457086e-7,467,2890038000
United Kingdom,GB,en.wikipedia,Q12214,Smallpox,16829895,2022-01-21,5.551689355613071e-7,497,895223000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-01-21,1.0294875323440984e-6,1081,1050037000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-01-21,2.2179639160453946e-7,641,2890038000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-01-21,1.8511867318007583e-7,535,2890038000
Poland,PL,pl.wikipedia,Q12214,Ospa prawdziwa,23002,2022-01-22,1.939660208922437e-6,498,256746000
United Kingdom,GB,en.wikipedia,Q40878,Diarrhea,53951,2022-01-22,6.076698208155957e-7,544,895223000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-01-22,1.3644358048690178e-6,737,540150000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-01-22,9.624470872556277e-7,771,801083000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-01-22,2.22142407816091e-7,642,2890038000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-01-22,1.1996382054492018e-6,3467,2890038000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-01-22,2.743908557603741e-7,793,2890038000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-01-22,4.91343020403192e-7,1420,2890038000
Germany,DE,de.wikipedia,Q186235,Myokarditis,335872,2022-01-22,1.1771564244903461e-6,943,801083000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-01-22,6.816519367565409e-7,1970,2890038000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-01-22,1.4330599950317258e-6,1148,801083000
Philippines,PH,en.wikipedia,Q40878,Diarrhea,53951,2022-01-22,5.217692524194072e-6,723,138567000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-01-22,9.180628873077805e-7,964,1050037000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-01-22,2.0657167829627153e-7,597,2890038000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-01-22,1.6885591123715327e-7,488,2890038000
Poland,PL,pl.wikipedia,Q12214,Ospa prawdziwa,23002,2022-01-23,2.407048211072422e-6,618,256746000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-01-23,2.7159122465981673e-6,1467,540150000
United Kingdom,GB,en.wikipedia,Q182155,Herpes zoster,443800,2022-01-23,6.322447032750499e-7,566,895223000
Taiwan,TW,zh.wikipedia,Q12214,天花,1382,2022-01-23,2.198994508725577e-6,531,241474000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2022-01-23,1.9388513342904345e-6,1075,554452000
United Kingdom,GB,en.wikipedia,Q186235,Myocarditis,452461,2022-01-23,8.757594476460056e-7,784,895223000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-01-23,4.2559994020839863e-7,1230,2890038000
Malaysia,MY,en.wikipedia,Q40878,Diarrhea,53951,2022-01-23,7.429650496857877e-6,480,64606000
United States of America,US,en.wikipedia,Q1292082,Sore throat,310094,2022-01-23,1.7646826789128725e-7,510,2890038000
Poland,PL,pl.wikipedia,Q12214,Ospa prawdziwa,23002,2022-01-24,1.982504109119519e-6,509,256746000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-01-24,1.4218272702027214e-6,768,540150000
United Kingdom,GB,en.wikipedia,Q182155,Shingles,443800,2022-01-24,5.507007751141336e-7,493,895223000
Spain,ES,es.wikipedia,Q152234,Edema,44316,2022-01-24,1.978132493319647e-6,476,240631000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-01-24,1.254551650702861e-6,1005,801083000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-01-24,2.3217687795108576e-7,671,2890038000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-01-24,8.691927234174776e-7,2512,2890038000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-01-24,2.3529102385504965e-7,680,2890038000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2022-01-24,1.6196172076212188e-6,898,554452000
United Kingdom,GB,en.wikipedia,Q186235,Myocarditis,452461,2022-01-24,6.62404786293471e-7,593,895223000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-01-24,4.584714803057953e-7,1325,2890038000
Malaysia,MY,en.wikipedia,Q40878,Diarrhea,53951,2022-01-24,9.612110330309878e-6,621,64606000
United States of America,US,en.wikipedia,Q1292082,Sore throat,310094,2022-01-24,1.6850989502560174e-7,487,2890038000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-01-24,9.513950460793286e-7,999,1050037000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-01-24,1.9653720816127676e-7,568,2890038000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-01-24,1.5882144110215853e-7,459,2890038000
Poland,PL,pl.wikipedia,Q12214,Ospa prawdziwa,23002,2022-01-25,2.2902012105349255e-6,588,256746000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-01-25,1.1589373322225307e-6,626,540150000
Canada,CA,en.wikipedia,Q186235,Myocarditis,452461,2022-01-25,1.3492425650819403e-6,479,355014000
United Kingdom,GB,en.wikipedia,Q182155,Shingles,443800,2022-01-25,5.853290185797281e-7,524,895223000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-01-25,1.222095588097613e-6,979,801083000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-01-25,2.4740159125935366e-7,715,2890038000
Hong Kong,HK,zh.wikipedia,Q12214,天花,1382,2022-01-25,4.0318302387267906e-6,456,113100000
Taiwan,TW,zh.wikipedia,Q12214,天花,1382,2022-01-25,2.058192600445597e-6,497,241474000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-01-25,5.536259384824698e-7,1600,2890038000
Germany,DE,de.wikipedia,Q186235,Myokarditis,335872,2022-01-25,1.3431816678171924e-6,1076,801083000
Poland,PL,pl.wikipedia,Q12214,Ospa prawdziwa,23002,2022-01-26,2.4421023112336705e-6,627,256746000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-01-26,1.1145052300286958e-6,602,540150000
Canada,CA,en.wikipedia,Q186235,Myocarditis,452461,2022-01-26,1.4928988715937963e-6,530,355014000
United Kingdom,GB,en.wikipedia,Q182155,Herpes zoster,443800,2022-01-26,5.238918124310926e-7,469,895223000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-01-26,9.524606064540129e-7,763,801083000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-01-26,2.4774760747090525e-7,716,2890038000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-01-26,1.075072369290646e-6,3107,2890038000
Italy,IT,it.wikipedia,Q1037810,Vaccino anti-vaiolo,4717640,2022-01-26,8.206300996299049e-7,455,554452000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-01-26,2.909996339148482e-7,841,2890038000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2022-01-26,2.7396420249182976e-6,1519,554452000
United Kingdom,GB,en.wikipedia,Q186235,Myocarditis,452461,2022-01-26,5.574030157848938e-7,499,895223000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-01-26,2.570900451827969e-7,743,2890038000
Malaysia,MY,en.wikipedia,Q40878,Diarrhea,53951,2022-01-26,9.457325944958672e-6,611,64606000
United States of America,US,en.wikipedia,Q1292082,Sore throat,310094,2022-01-26,1.5605331140974617e-7,451,2890038000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-01-26,2.02419483757653e-7,585,2890038000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-01-26,1.5916745731371006e-7,460,2890038000
Poland,PL,pl.wikipedia,Q12214,Ospa prawdziwa,23002,2022-01-27,2.111035809710765e-6,542,256746000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-01-27,1.0071276497269278e-6,544,540150000
Canada,CA,en.wikipedia,Q186235,Myocarditis,452461,2022-01-27,1.5407843070977483e-6,547,355014000
United Kingdom,GB,en.wikipedia,Q182155,Herpes zoster,443800,2022-01-27,5.093702909777787e-7,456,895223000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-01-27,1.1409554315844925e-6,914,801083000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-01-27,2.640103694138278e-7,763,2890038000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-01-27,1.1148642336190736e-6,3222,2890038000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-01-27,3.124526390310439e-7,903,2890038000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2022-01-27,1.8017790539126922e-6,999,554452000
United Kingdom,GB,en.wikipedia,Q186235,Myocarditis,452461,2022-01-27,8.44482324515791e-7,756,895223000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-01-27,3.543206006287807e-7,1024,2890038000
Malaysia,MY,en.wikipedia,Q40878,Diarrhea,53951,2022-01-27,9.287063121072347e-6,600,64606000
France,FR,en.wikipedia,Q86,Headache,69893,2022-01-28,9.921343021512897e-6,695,70051000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-01-28,1.0367490511894844e-6,560,540150000
Canada,CA,en.wikipedia,Q186235,Myocarditis,452461,2022-01-28,2.20273003318179e-6,782,355014000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-01-28,9.636953973558296e-7,772,801083000
United States of America,US,en.wikipedia,Q9690,Fatigue,235562,2022-01-28,1.6228160321767395e-7,469,2890038000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-01-28,2.508617533748691e-7,725,2890038000
United States of America,US,en.wikipedia,Q86,Headache,69893,2022-01-28,4.197176646120224e-7,1213,2890038000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-01-28,9.321676739198585e-7,2694,2890038000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-01-28,3.152207687234562e-7,911,2890038000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-01-28,5.934178028108972e-7,1715,2890038000
Germany,DE,de.wikipedia,Q186235,Myokarditis,335872,2022-01-28,1.1759081143901443e-6,942,801083000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-01-28,8.09677935030612e-7,2340,2890038000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-01-28,1.1022578184782351e-6,883,801083000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-01-28,1.816585110645604e-7,525,2890038000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-01-28,2.3044679689332804e-7,666,2890038000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-01-28,1.7197005714111716e-7,497,2890038000
Poland,PL,pl.wikipedia,Q12214,Ospa prawdziwa,23002,2022-01-29,2.0136633092628513e-6,517,256746000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-01-29,1.0367490511894844e-6,560,540150000
Canada,CA,en.wikipedia,Q186235,Myocarditis,452461,2022-01-29,1.7999290168838411e-6,639,355014000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-01-29,8.438576277364517e-7,676,801083000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-01-29,2.982659743574306e-7,862,2890038000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-01-29,7.667719247982207e-7,2216,2890038000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-01-29,2.7646695302968337e-7,799,2890038000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2022-01-29,1.5258309105206582e-6,846,554452000
United Kingdom,GB,en.wikipedia,Q186235,Myocarditis,452461,2022-01-29,5.99850540033042e-7,537,895223000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-01-29,5.11757976884733e-7,1479,2890038000
Malaysia,MY,en.wikipedia,Q40878,Diarrhea,53951,2022-01-29,8.931059034764573e-6,577,64606000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-01-29,1.2595448911036684e-6,1009,801083000
Germany,DE,de.wikipedia,Q1037810,Pockenimpfstoff,8841370,2022-01-29,6.903154854116241e-7,553,801083000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-01-29,1.958451757381737e-7,566,2890038000
United Kingdom,GB,en.wikipedia,Q12214,Smallpox,16829895,2022-01-29,6.333617433868433e-7,567,895223000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-01-29,2.2733265098936414e-7,657,2890038000
India,IN,hi.wikipedia,Q949302,चर्म रोग,41879,2022-01-30,8.403972787135737e-6,462,54974000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-01-30,1.3440710913635101e-6,726,540150000
Canada,CA,en.wikipedia,Q186235,Myocarditis,452461,2022-01-30,1.8647151943303644e-6,662,355014000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-01-30,9.786751185582517e-7,784,801083000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-01-30,2.442874453553898e-7,706,2890038000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-01-30,8.020655783764781e-7,2318,2890038000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-01-30,2.761209368181318e-7,798,2890038000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2022-01-30,1.6178136249846695e-6,897,554452000
United Kingdom,GB,en.wikipedia,Q186235,Myocarditis,452461,2022-01-30,7.60704316131288e-7,681,895223000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-01-30,4.148734376503008e-7,1199,2890038000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-01-30,7.86148832645107e-7,2272,2890038000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-01-30,1.3569130789194129e-6,1087,801083000
Germany,DE,de.wikipedia,Q1037810,Pockenimpfstoff,8841370,2022-01-30,6.104236389987055e-7,489,801083000
United Kingdom,GB,en.wikipedia,Q12214,Smallpox,16829895,2022-01-30,5.071362107541919e-7,454,895223000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-01-30,1.0732955124438472e-6,1127,1050037000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-01-31,1.70323058409701e-6,920,540150000
Canada,CA,en.wikipedia,Q186235,Myocarditis,452461,2022-01-31,1.9041502588630307e-6,676,355014000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-01-31,1.1422037416846944e-6,915,801083000
Germany,DE,de.wikipedia,Q130933,Uhu,69336,2022-01-31,1.244565169901246e-6,997,801083000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-01-31,2.8269524483761115e-7,817,2890038000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-01-31,8.245566321273285e-7,2383,2890038000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-01-31,3.155667849350078e-7,912,2890038000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2022-01-31,1.3220260725905939e-6,733,554452000
United Kingdom,GB,en.wikipedia,Q186235,Myocarditis,452461,2022-01-31,5.149554915367456e-7,461,895223000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-01-31,2.41865331874529e-7,699,2890038000
Malaysia,MY,en.wikipedia,Q40878,Diarrhea,53951,2022-01-31,6.996254217874501e-6,452,64606000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-01-31,1.0110593701536104e-6,2922,2890038000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-01-31,1.5641325555529203e-6,1253,801083000
Germany,DE,de.wikipedia,Q1037810,Pockenimpfstoff,8841370,2022-01-31,6.316449107021369e-7,506,801083000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-01-31,1.7889038137214804e-7,517,2890038000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-02-01,1.1604318900643472e-6,532,458450000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-02-01,1.4985432832376613e-6,1039,693340000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-02-01,2.4913459443230317e-7,702,2817754000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-02-01,8.286741851843702e-7,2335,2817754000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-02-01,3.4318112936757434e-7,967,2817754000
United States of America,US,en.wikipedia,Q182155,Herpes zoster,443800,2022-02-01,6.551317112849454e-7,1846,2817754000
Germany,DE,de.wikipedia,Q186235,Myokarditis,335872,2022-02-01,7.990307785502063e-7,554,693340000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-02-01,1.3315161397955972e-6,1273,956053000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-02-01,2.0619259168827372e-7,581,2817754000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-02-01,1.877381772858809e-7,529,2817754000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-02-01,1.8241478851595988e-7,514,2817754000
Poland,PL,pl.wikipedia,Q12214,Ospa prawdziwa,23002,2022-02-02,2.2030287375706057e-6,516,234223000
United Kingdom,GB,en.wikipedia,Q40878,Diarrhea,53951,2022-02-02,6.682480101722197e-7,504,754211000
