country_long,iso2,project,page_title,date,pageviews
United States of America,US,en.wikipedia,Sore throat,2022-01-22,560
United States of America,US,en.wikipedia,Virus,2022-01-22,1281
United States of America,US,en.wikipedia,Wart,2022-01-22,488
United States of America,US,en.wikipedia,World Health Organization,2022-01-22,713
United States of America,US,en.wikipedia,Asymptomatic,2022-01-23,533
United States of America,US,en.wikipedia,Chickenpox,2022-01-23,706
United States of America,US,en.wikipedia,Clade,2022-01-23,472
United States of America,US,en.wikipedia,Diarrhea,2022-01-23,1230
United States of America,US,en.wikipedia,Encephalitis,2022-01-23,571
United States of America,US,en.wikipedia,Endemic (epidemiology),2022-01-23,555
United States of America,US,en.wikipedia,Herpes simplex virus,2022-01-23,669
United States of America,US,en.wikipedia,Index case,2022-01-23,1181
United States of America,US,en.wikipedia,Infection,2022-01-23,574
United States of America,US,en.wikipedia,Myocarditis,2022-01-23,2705
United States of America,US,en.wikipedia,Scabies,2022-01-23,829
United States of America,US,en.wikipedia,Sepsis,2022-01-23,2350
United States of America,US,en.wikipedia,Smallpox,2022-01-23,1920
United States of America,US,en.wikipedia,Smallpox vaccine,2022-01-23,706
United States of America,US,en.wikipedia,Sore throat,2022-01-23,510
United States of America,US,en.wikipedia,Virus,2022-01-23,1163
United States of America,US,en.wikipedia,World Health Organization,2022-01-23,811
United States of America,US,en.wikipedia,Asymptomatic,2022-01-24,603
United States of America,US,en.wikipedia,Chickenpox,2022-01-24,761
United States of America,US,en.wikipedia,Clade,2022-01-24,473
United States of America,US,en.wikipedia,Conjunctivitis,2022-01-24,515
United States of America,US,en.wikipedia,Diarrhea,2022-01-24,1325
United States of America,US,en.wikipedia,Encephalitis,2022-01-24,568
United States of America,US,en.wikipedia,Endemic (epidemiology),2022-01-24,563
United States of America,US,en.wikipedia,Fever,2022-01-24,459
United States of America,US,en.wikipedia,Herpes simplex virus,2022-01-24,680
United States of America,US,en.wikipedia,Index case,2022-01-24,869
United States of America,US,en.wikipedia,Infection,2022-01-24,594
United States of America,US,en.wikipedia,Myocarditis,2022-01-24,2512
United States of America,US,en.wikipedia,Scabies,2022-01-24,829
United States of America,US,en.wikipedia,Sepsis,2022-01-24,2195
United States of America,US,en.wikipedia,Shingles,2022-01-24,1676
United States of America,US,en.wikipedia,Signs and symptoms,2022-01-24,473
United States of America,US,en.wikipedia,Smallpox,2022-01-24,1905
United States of America,US,en.wikipedia,Smallpox vaccine,2022-01-24,776
United States of America,US,en.wikipedia,Sore throat,2022-01-24,487
United States of America,US,en.wikipedia,Virus,2022-01-24,1274
United States of America,US,en.wikipedia,World Health Organization,2022-01-24,1131
United States of America,US,en.wikipedia,Asymptomatic,2022-01-25,564
United States of America,US,en.wikipedia,Chickenpox,2022-01-25,682
United States of America,US,en.wikipedia,Conjunctivitis,2022-01-25,501
United States of America,US,en.wikipedia,Diarrhea,2022-01-25,1079
United States of America,US,en.wikipedia,Encephalitis,2022-01-25,654
United States of America,US,en.wikipedia,Fever,2022-01-25,460
United States of America,US,en.wikipedia,Herpes simplex virus,2022-01-25,864
United States of America,US,en.wikipedia,Index case,2022-01-25,668
United States of America,US,en.wikipedia,Infection,2022-01-25,656
United States of America,US,en.wikipedia,Myocarditis,2022-01-25,2850
United States of America,US,en.wikipedia,Rubella,2022-01-25,530
United States of America,US,en.wikipedia,Scabies,2022-01-25,875
United States of America,US,en.wikipedia,Sepsis,2022-01-25,2932
United States of America,US,en.wikipedia,Shingles,2022-01-25,1600
United States of America,US,en.wikipedia,Signs and symptoms,2022-01-25,553
United States of America,US,en.wikipedia,Skin condition,2022-01-25,539
United States of America,US,en.wikipedia,Smallpox,2022-01-25,2223
United States of America,US,en.wikipedia,Smallpox vaccine,2022-01-25,631
United States of America,US,en.wikipedia,Virus,2022-01-25,1473
United States of America,US,en.wikipedia,Wart,2022-01-25,531
United States of America,US,en.wikipedia,World Health Organization,2022-01-25,1129
United States of America,US,en.wikipedia,Asymptomatic,2022-01-26,692
United States of America,US,en.wikipedia,Chickenpox,2022-01-26,920
United States of America,US,en.wikipedia,Conjunctivitis,2022-01-26,488
United States of America,US,en.wikipedia,Diarrhea,2022-01-26,743
United States of America,US,en.wikipedia,Encephalitis,2022-01-26,585
United States of America,US,en.wikipedia,Fever,2022-01-26,460
United States of America,US,en.wikipedia,Herpes simplex virus,2022-01-26,841
United States of America,US,en.wikipedia,Index case,2022-01-26,831
United States of America,US,en.wikipedia,Infection,2022-01-26,732
United States of America,US,en.wikipedia,Myocarditis,2022-01-26,3107
United States of America,US,en.wikipedia,Rubella,2022-01-26,620
United States of America,US,en.wikipedia,Scabies,2022-01-26,824
United States of America,US,en.wikipedia,Sepsis,2022-01-26,2553
United States of America,US,en.wikipedia,Signs and symptoms,2022-01-26,702
United States of America,US,en.wikipedia,Skin condition,2022-01-26,455
United States of America,US,en.wikipedia,Smallpox,2022-01-26,2412
United States of America,US,en.wikipedia,Smallpox vaccine,2022-01-26,850
United States of America,US,en.wikipedia,Sore throat,2022-01-26,451
United States of America,US,en.wikipedia,Virus,2022-01-26,1639
United States of America,US,en.wikipedia,World Health Organization,2022-01-26,1197
United States of America,US,en.wikipedia,Asymptomatic,2022-01-27,665
United States of America,US,en.wikipedia,Chickenpox,2022-01-27,780
United States of America,US,en.wikipedia,Conjunctivitis,2022-01-27,496
United States of America,US,en.wikipedia,Diarrhea,2022-01-27,1024
United States of America,US,en.wikipedia,Encephalitis,2022-01-27,603
United States of America,US,en.wikipedia,Herpes simplex virus,2022-01-27,903
United States of America,US,en.wikipedia,Index case,2022-01-27,740
United States of America,US,en.wikipedia,Infection,2022-01-27,778
United States of America,US,en.wikipedia,Kaposi's sarcoma,2022-01-27,579
United States of America,US,en.wikipedia,Myocarditis,2022-01-27,3222
United States of America,US,en.wikipedia,Rubella,2022-01-27,1071
United States of America,US,en.wikipedia,Scabies,2022-01-27,927
United States of America,US,en.wikipedia,Sepsis,2022-01-27,2500
United States of America,US,en.wikipedia,Signs and symptoms,2022-01-27,688
United States of America,US,en.wikipedia,Skin condition,2022-01-27,501
United States of America,US,en.wikipedia,Smallpox,2022-01-27,2186
United States of America,US,en.wikipedia,Smallpox vaccine,2022-01-27,752
United States of America,US,en.wikipedia,Virus,2022-01-27,1620
United States of America,US,en.wikipedia,Wart,2022-01-27,544
United States of America,US,en.wikipedia,World Health Organization,2022-01-27,1459
United States of America,US,en.wikipedia,Asymptomatic,2022-01-28,504
United States of America,US,en.wikipedia,Chickenpox,2022-01-28,775
United States of America,US,en.wikipedia,Clade,2022-01-28,539
United States of America,US,en.wikipedia,Conjunctivitis,2022-01-28,525
United States of America,US,en.wikipedia,Diarrhea,2022-01-28,1203
United States of America,US,en.wikipedia,Encephalitis,2022-01-28,666
United States of America,US,en.wikipedia,Endemic (epidemiology),2022-01-28,473
United States of America,US,en.wikipedia,Fatigue,2022-01-28,469
United States of America,US,en.wikipedia,Fever,2022-01-28,497
United States of America,US,en.wikipedia,Headache,2022-01-28,1213
United States of America,US,en.wikipedia,Herpes simplex virus,2022-01-28,911
United States of America,US,en.wikipedia,Index case,2022-01-28,680
United States of America,US,en.wikipedia,Infection,2022-01-28,909
United States of America,US,en.wikipedia,Kaposi's sarcoma,2022-01-28,451
United States of America,US,en.wikipedia,Myocarditis,2022-01-28,2694
United States of America,US,en.wikipedia,Rubella,2022-01-28,739
United States of America,US,en.wikipedia,Scabies,2022-01-28,872
United States of America,US,en.wikipedia,Sepsis,2022-01-28,2650
United States of America,US,en.wikipedia,Signs and symptoms,2022-01-28,747
United States of America,US,en.wikipedia,Skin condition,2022-01-28,489
United States of America,US,en.wikipedia,Smallpox,2022-01-28,2340
United States of America,US,en.wikipedia,Smallpox vaccine,2022-01-28,745
United States of America,US,en.wikipedia,Virus,2022-01-28,1777
United States of America,US,en.wikipedia,World Health Organization,2022-01-28,1944
United States of America,US,en.wikipedia,Asymptomatic,2022-01-29,563
United States of America,US,en.wikipedia,Chickenpox,2022-01-29,808
United States of America,US,en.wikipedia,Clade,2022-01-29,454
United States of America,US,en.wikipedia,Conjunctivitis,2022-01-29,566
United States of America,US,en.wikipedia,Diarrhea,2022-01-29,1479
United States of America,US,en.wikipedia,Encephalitis,2022-01-29,657
United States of America,US,en.wikipedia,Endemic (epidemiology),2022-01-29,467
United States of America,US,en.wikipedia,Herpes simplex virus,2022-01-29,799
United States of America,US,en.wikipedia,Index case,2022-01-29,933
United States of America,US,en.wikipedia,Infection,2022-01-29,558
United States of America,US,en.wikipedia,Kaposi's sarcoma,2022-01-29,477
United States of America,US,en.wikipedia,Myocarditis,2022-01-29,2216
United States of America,US,en.wikipedia,Rubella,2022-01-29,635
United States of America,US,en.wikipedia,Scabies,2022-01-29,794
United States of America,US,en.wikipedia,Sepsis,2022-01-29,2944
United States of America,US,en.wikipedia,Shingles,2022-01-29,1697
United States of America,US,en.wikipedia,Signs and symptoms,2022-01-29,562
United States of America,US,en.wikipedia,Smallpox,2022-01-29,2259
United States of America,US,en.wikipedia,Smallpox vaccine,2022-01-29,653
United States of America,US,en.wikipedia,Virus,2022-01-29,1363
United States of America,US,en.wikipedia,World Health Organization,2022-01-29,1017
United States of America,US,en.wikipedia,Asymptomatic,2022-01-30,558
United States of America,US,en.wikipedia,Chickenpox,2022-01-30,813
United States of America,US,en.wikipedia,Diarrhea,2022-01-30,1199
United States of America,US,en.wikipedia,Encephalitis,2022-01-30,611
United States of America,US,en.wikipedia,Herpes simplex virus,2022-01-30,798
United States of America,US,en.wikipedia,Index case,2022-01-30,1122
United States of America,US,en.wikipedia,Infection,2022-01-30,716
United States of America,US,en.wikipedia,Kaposi's sarcoma,2022-01-30,485
United States of America,US,en.wikipedia,Myocarditis,2022-01-30,2318
United States of America,US,en.wikipedia,Rubella,2022-01-30,536
United States of America,US,en.wikipedia,Scabies,2022-01-30,924
United States of America,US,en.wikipedia,Sepsis,2022-01-30,2727
United States of America,US,en.wikipedia,Shingles,2022-01-30,1720
United States of America,US,en.wikipedia,Signs and symptoms,2022-01-30,604
United States of America,US,en.wikipedia,Skin condition,2022-01-30,595
United States of America,US,en.wikipedia,Smallpox,2022-01-30,2272
United States of America,US,en.wikipedia,Smallpox vaccine,2022-01-30,653
United States of America,US,en.wikipedia,Virus,2022-01-30,1274
United States of America,US,en.wikipedia,World Health Organization,2022-01-30,1199
United States of America,US,en.wikipedia,Asymptomatic,2022-01-31,536
United States of America,US,en.wikipedia,Chickenpox,2022-01-31,825
United States of America,US,en.wikipedia,Conjunctivitis,2022-01-31,517
United States of America,US,en.wikipedia,Diarrhea,2022-01-31,699
United States of America,US,en.wikipedia,Encephalitis,2022-01-31,601
United States of America,US,en.wikipedia,Endemic (epidemiology),2022-01-31,509
United States of America,US,en.wikipedia,Herpes simplex virus,2022-01-31,912
United States of America,US,en.wikipedia,Index case,2022-01-31,869
United States of America,US,en.wikipedia,Infection,2022-01-31,835
United States of America,US,en.wikipedia,Kaposi's sarcoma,2022-01-31,459
United States of America,US,en.wikipedia,Myocarditis,2022-01-31,2383
United States of America,US,en.wikipedia,Rubella,2022-01-31,627
United States of America,US,en.wikipedia,Scabies,2022-01-31,869
United States of America,US,en.wikipedia,Sepsis,2022-01-31,2344
United States of America,US,en.wikipedia,Shingles,2022-01-31,1712
United States of America,US,en.wikipedia,Signs and symptoms,2022-01-31,512
United States of America,US,en.wikipedia,Skin condition,2022-01-31,525
United States of America,US,en.wikipedia,Smallpox,2022-01-31,2922
United States of America,US,en.wikipedia,Smallpox vaccine,2022-01-31,711
United States of America,US,en.wikipedia,Virus,2022-01-31,1479
United States of America,US,en.wikipedia,World Health Organization,2022-01-31,1294
United States of America,US,en.wikipedia,Chickenpox,2022-02-01,730
United States of America,US,en.wikipedia,Clade,2022-02-01,474
United States of America,US,en.wikipedia,Conjunctivitis,2022-02-01,463
United States of America,US,en.wikipedia,Diarrhea,2022-02-01,816
United States of America,US,en.wikipedia,Encephalitis,2022-02-01,581
United States of America,US,en.wikipedia,Endemic (epidemiology),2022-02-01,478
United States of America,US,en.wikipedia,Fever,2022-02-01,514
United States of America,US,en.wikipedia,Herpes simplex virus,2022-02-01,967
United States of America,US,en.wikipedia,Index case,2022-02-01,836
United States of America,US,en.wikipedia,Infection,2022-02-01,657
United States of America,US,en.wikipedia,Myocarditis,2022-02-01,2335
United States of America,US,en.wikipedia,Scabies,2022-02-01,791
United States of America,US,en.wikipedia,Sepsis,2022-02-01,2814
United States of America,US,en.wikipedia,Skin condition,2022-02-01,515
United States of America,US,en.wikipedia,Smallpox,2022-02-01,2462
United States of America,US,en.wikipedia,Smallpox vaccine,2022-02-01,733
United States of America,US,en.wikipedia,Virus,2022-02-01,1257
